year,scientific_name,functional_group,Landed value (tonnes)
1961,Pomatomus saltatrix,Large pelagics (>=90 cm),9.111348
1961,Dicentrarchus punctatus,Medium pelagics (30 - 89 cm),15.37077
1961,Argyrosomus regius,Large benthopelagics (>=90 cm),65.627838
1961,Argyrosomus regius,Large benthopelagics (>=90 cm),75.75324041
1961,Lichia amia,Large pelagics (>=90 cm),0.055920118
1961,Seriola dumerili,Large reef assoc. fish (>=90 cm),1.425963
1961,Sparus aurata,Medium demersals (30 - 89 cm),36.78372687
1961,Mullus surmuletus,Medium demersals (30 - 89 cm),918.789732
1961,Sciaena umbra,Medium demersals (30 - 89 cm),0.083880177
1961,Muraena helena,Large reef assoc. fish (>=90 cm),0.427207912
1961,Chelon auratus,Medium pelagics (30 - 89 cm),0.5092725
1961,Diplodus puntazzo,Medium benthopelagics (30 - 89 cm),0.4166775
1961,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),65.627838
1961,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),235.5794728
1961,Pagrus pagrus,Medium benthopelagics (30 - 89 cm),0.707462112
1961,Balistes capriscus,Medium benthopelagics (30 - 89 cm),2.435430059
1961,Chamelea gallina,Other demersal invertebrates,578.123964
1961,Callista chione,Other demersal invertebrates,357.076566
1961,Acanthocardia tuberculata,Other demersal invertebrates,476.102088
1962,Miscellaneous aquatic invertebrates,Other demersal invertebrates,65.172096
1962,Elasmobranchii,Large sharks (>=90 cm),260.688384
1962,Bivalvia,Other demersal invertebrates,260.688384
1962,Pteriomorphia,Other demersal invertebrates,236.642448
1962,Scombroidea,Large pelagics (>=90 cm),977.58144
1962,Mugilidae,Medium reef assoc. fish (30 - 89 cm),2.525318182
1962,Soleidae,Small to medium flatfishes (<90 cm),65.172096
1962,Palinuridae,"Lobsters, crabs",977.58144
1962,Epinephelus,Medium reef assoc. fish (30 - 89 cm),521.376768
1962,Epinephelus,Medium reef assoc. fish (30 - 89 cm),0.202025455
1962,Pagellus,Medium benthopelagics (30 - 89 cm),65.172096
1962,Torpedo,Small to medium rays (<90 cm),0.505063636
1962,Loligo,Cephalopods,65.172096
1962,Sepia,Cephalopods,325.86048
1962,Donax,Other demersal invertebrates,33.806064
1962,Dicentrarchus labrax,Large demersals (>=90 cm),65.172096
1962,Dicentrarchus labrax,Large demersals (>=90 cm),48.60732436
1962,Conger conger,Large demersals (>=90 cm),651.72096
1962,Conger conger,Large demersals (>=90 cm),0.345027786
1962,Pomatomus saltatrix,Large pelagics (>=90 cm),9.939652364
1962,Dicentrarchus punctatus,Medium pelagics (30 - 89 cm),16.76811273
1962,Argyrosomus regius,Large benthopelagics (>=90 cm),65.172096
1962,Argyrosomus regius,Large benthopelagics (>=90 cm),82.63989863
1962,Lichia amia,Large pelagics (>=90 cm),0.061003765
1962,Seriola dumerili,Large reef assoc. fish (>=90 cm),1.555596
1962,Sparus aurata,Medium demersals (30 - 89 cm),40.12770204
1962,Mullus surmuletus,Medium demersals (30 - 89 cm),912.409344
1962,Sciaena umbra,Medium demersals (30 - 89 cm),0.091505647
1962,Muraena helena,Large reef assoc. fish (>=90 cm),0.466044995
1962,Chelon auratus,Medium pelagics (30 - 89 cm),0.55557
1962,Diplodus puntazzo,Medium benthopelagics (30 - 89 cm),0.454557273
1962,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),65.172096
1962,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),256.9957885
1962,Pagrus pagrus,Medium benthopelagics (30 - 89 cm),0.771776849
1962,Balistes capriscus,Medium benthopelagics (30 - 89 cm),2.656832792
1962,Chamelea gallina,Other demersal invertebrates,574.703088
1962,Callista chione,Other demersal invertebrates,354.963672
1962,Acanthocardia tuberculata,Other demersal invertebrates,473.284896
1963,Miscellaneous aquatic invertebrates,Other demersal invertebrates,64.716354
1963,Elasmobranchii,Large sharks (>=90 cm),258.865416
1963,Bivalvia,Other demersal invertebrates,258.865416
1963,Pteriomorphia,Other demersal invertebrates,235.233852
1963,Scombroidea,Large pelagics (>=90 cm),970.74531
1963,Mugilidae,Medium reef assoc. fish (30 - 89 cm),2.735761364
1963,Soleidae,Small to medium flatfishes (<90 cm),64.716354
1963,Palinuridae,"Lobsters, crabs",970.74531
1963,Epinephelus,Medium reef assoc. fish (30 - 89 cm),517.730832
1963,Epinephelus,Medium reef assoc. fish (30 - 89 cm),0.218860909
1963,Pagellus,Medium benthopelagics (30 - 89 cm),64.716354
1963,Torpedo,Small to medium rays (<90 cm),0.547152273
1963,Loligo,Cephalopods,64.716354
1963,Sepia,Cephalopods,323.58177
1963,Donax,Other demersal invertebrates,33.604836
1963,Dicentrarchus labrax,Large demersals (>=90 cm),64.716354
1963,Dicentrarchus labrax,Large demersals (>=90 cm),52.65793473
1963,Conger conger,Large demersals (>=90 cm),647.16354
1963,Conger conger,Large demersals (>=90 cm),0.373780102
1963,Pomatomus saltatrix,Large pelagics (>=90 cm),10.76795673
1963,Dicentrarchus punctatus,Medium pelagics (30 - 89 cm),18.16545545
1963,Argyrosomus regius,Large benthopelagics (>=90 cm),64.716354
1963,Argyrosomus regius,Large benthopelagics (>=90 cm),89.52655685
1963,Lichia amia,Large pelagics (>=90 cm),0.066087412
1963,Seriola dumerili,Large reef assoc. fish (>=90 cm),1.685229
1963,Sparus aurata,Medium demersals (30 - 89 cm),43.47167721
1963,Mullus surmuletus,Medium demersals (30 - 89 cm),906.028956
1963,Sciaena umbra,Medium demersals (30 - 89 cm),0.099131118
1963,Muraena helena,Large reef assoc. fish (>=90 cm),0.504882078
1963,Chelon auratus,Medium pelagics (30 - 89 cm),0.6018675
1963,Diplodus puntazzo,Medium benthopelagics (30 - 89 cm),0.492437046
1963,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),64.716354
1963,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),278.4121042
1963,Pagrus pagrus,Medium benthopelagics (30 - 89 cm),0.836091587
1963,Balistes capriscus,Medium benthopelagics (30 - 89 cm),2.878235524
1963,Chamelea gallina,Other demersal invertebrates,571.282212
1963,Callista chione,Other demersal invertebrates,352.850778
1963,Acanthocardia tuberculata,Other demersal invertebrates,470.467704
1964,Miscellaneous aquatic invertebrates,Other demersal invertebrates,64.260612
1964,Elasmobranchii,Large sharks (>=90 cm),257.042448
1964,Bivalvia,Other demersal invertebrates,257.042448
1964,Pteriomorphia,Other demersal invertebrates,233.825256
1964,Scombroidea,Large pelagics (>=90 cm),963.90918
1964,Mugilidae,Medium reef assoc. fish (30 - 89 cm),2.946204546
1964,Soleidae,Small to medium flatfishes (<90 cm),64.260612
1964,Palinuridae,"Lobsters, crabs",963.90918
1964,Epinephelus,Medium reef assoc. fish (30 - 89 cm),514.084896
1964,Epinephelus,Medium reef assoc. fish (30 - 89 cm),0.235696364
1964,Pagellus,Medium benthopelagics (30 - 89 cm),64.260612
1964,Torpedo,Small to medium rays (<90 cm),0.589240909
1964,Loligo,Cephalopods,64.260612
1964,Sepia,Cephalopods,321.30306
1964,Donax,Other demersal invertebrates,33.403608
1964,Dicentrarchus labrax,Large demersals (>=90 cm),64.260612
1964,Dicentrarchus labrax,Large demersals (>=90 cm),56.70854509
1964,Conger conger,Large demersals (>=90 cm),642.60612
1964,Conger conger,Large demersals (>=90 cm),0.402532417
1964,Pomatomus saltatrix,Large pelagics (>=90 cm),11.59626109
1964,Dicentrarchus punctatus,Medium pelagics (30 - 89 cm),19.56279818
1964,Argyrosomus regius,Large benthopelagics (>=90 cm),64.260612
1964,Argyrosomus regius,Large benthopelagics (>=90 cm),96.41321507
1964,Lichia amia,Large pelagics (>=90 cm),0.071171059
1964,Seriola dumerili,Large reef assoc. fish (>=90 cm),1.814862
1964,Sparus aurata,Medium demersals (30 - 89 cm),46.81565238
1964,Mullus surmuletus,Medium demersals (30 - 89 cm),899.648568
1964,Sciaena umbra,Medium demersals (30 - 89 cm),0.106756588
1964,Muraena helena,Large reef assoc. fish (>=90 cm),0.54371916
1964,Chelon auratus,Medium pelagics (30 - 89 cm),0.648165
1964,Diplodus puntazzo,Medium benthopelagics (30 - 89 cm),0.530316818
1964,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),64.260612
1964,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),299.8284199
1964,Pagrus pagrus,Medium benthopelagics (30 - 89 cm),0.900406324
1964,Balistes capriscus,Medium benthopelagics (30 - 89 cm),3.099638257
1964,Chamelea gallina,Other demersal invertebrates,567.861336
1964,Callista chione,Other demersal invertebrates,350.737884
1964,Acanthocardia tuberculata,Other demersal invertebrates,467.650512
1965,Miscellaneous aquatic invertebrates,Other demersal invertebrates,63.80487
1965,Elasmobranchii,Large sharks (>=90 cm),255.21948
1965,Bivalvia,Other demersal invertebrates,255.21948
1965,Pteriomorphia,Other demersal invertebrates,232.41666
1965,Scombroidea,Large pelagics (>=90 cm),957.07305
1965,Mugilidae,Medium reef assoc. fish (30 - 89 cm),3.156647727
1965,Soleidae,Small to medium flatfishes (<90 cm),63.80487
1965,Palinuridae,"Lobsters, crabs",957.07305
1965,Epinephelus,Medium reef assoc. fish (30 - 89 cm),510.43896
1965,Epinephelus,Medium reef assoc. fish (30 - 89 cm),0.252531818
1965,Pagellus,Medium benthopelagics (30 - 89 cm),63.80487
1965,Torpedo,Small to medium rays (<90 cm),0.631329546
1965,Loligo,Cephalopods,63.80487
1965,Sepia,Cephalopods,319.02435
1965,Donax,Other demersal invertebrates,33.20238
1965,Dicentrarchus labrax,Large demersals (>=90 cm),63.80487
1965,Dicentrarchus labrax,Large demersals (>=90 cm),60.75915545
1965,Conger conger,Large demersals (>=90 cm),638.0487
1965,Conger conger,Large demersals (>=90 cm),0.431284733
1965,Pomatomus saltatrix,Large pelagics (>=90 cm),12.42456545
1965,Dicentrarchus punctatus,Medium pelagics (30 - 89 cm),20.96014091
1965,Argyrosomus regius,Large benthopelagics (>=90 cm),63.80487
1965,Argyrosomus regius,Large benthopelagics (>=90 cm),103.2998733
1965,Lichia amia,Large pelagics (>=90 cm),0.076254706
1965,Seriola dumerili,Large reef assoc. fish (>=90 cm),1.944495
1965,Sparus aurata,Medium demersals (30 - 89 cm),50.15962755
1965,Mullus surmuletus,Medium demersals (30 - 89 cm),893.26818
1965,Sciaena umbra,Medium demersals (30 - 89 cm),0.114382059
1965,Muraena helena,Large reef assoc. fish (>=90 cm),0.582556243
1965,Chelon auratus,Medium pelagics (30 - 89 cm),0.6944625
1965,Diplodus puntazzo,Medium benthopelagics (30 - 89 cm),0.568196591
1965,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),63.80487
1965,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),321.2447356
1965,Pagrus pagrus,Medium benthopelagics (30 - 89 cm),0.964721062
1965,Balistes capriscus,Medium benthopelagics (30 - 89 cm),3.321040989
1965,Chamelea gallina,Other demersal invertebrates,564.44046
1965,Callista chione,Other demersal invertebrates,348.62499
1965,Acanthocardia tuberculata,Other demersal invertebrates,464.83332
1966,Miscellaneous aquatic invertebrates,Other demersal invertebrates,63.349128
1966,Elasmobranchii,Large sharks (>=90 cm),253.396512
1966,Bivalvia,Other demersal invertebrates,253.396512
1966,Pteriomorphia,Other demersal invertebrates,231.008064
1966,Scombroidea,Large pelagics (>=90 cm),950.23692
1966,Mugilidae,Medium reef assoc. fish (30 - 89 cm),3.367090909
1966,Soleidae,Small to medium flatfishes (<90 cm),63.349128
1966,Palinuridae,"Lobsters, crabs",950.23692
1966,Epinephelus,Medium reef assoc. fish (30 - 89 cm),506.793024
1966,Epinephelus,Medium reef assoc. fish (30 - 89 cm),0.269367273
1966,Pagellus,Medium benthopelagics (30 - 89 cm),63.349128
1966,Torpedo,Small to medium rays (<90 cm),0.673418182
1966,Loligo,Cephalopods,63.349128
1966,Sepia,Cephalopods,316.74564
1966,Donax,Other demersal invertebrates,33.001152
1966,Dicentrarchus labrax,Large demersals (>=90 cm),63.349128
1966,Dicentrarchus labrax,Large demersals (>=90 cm),64.80976582
1966,Conger conger,Large demersals (>=90 cm),633.49128
1966,Conger conger,Large demersals (>=90 cm),0.460037048
1966,Pomatomus saltatrix,Large pelagics (>=90 cm),13.25286982
1966,Dicentrarchus punctatus,Medium pelagics (30 - 89 cm),22.35748364
1966,Argyrosomus regius,Large benthopelagics (>=90 cm),63.349128
1966,Argyrosomus regius,Large benthopelagics (>=90 cm),110.1865315
1966,Lichia amia,Large pelagics (>=90 cm),0.081338353
1966,Seriola dumerili,Large reef assoc. fish (>=90 cm),2.074128
1966,Sparus aurata,Medium demersals (30 - 89 cm),53.50360272
1966,Mullus surmuletus,Medium demersals (30 - 89 cm),886.887792
1966,Sciaena umbra,Medium demersals (30 - 89 cm),0.122007529
1966,Muraena helena,Large reef assoc. fish (>=90 cm),0.621393326
1966,Chelon auratus,Medium pelagics (30 - 89 cm),0.74076
1966,Diplodus puntazzo,Medium benthopelagics (30 - 89 cm),0.606076364
1966,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),63.349128
1966,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),342.6610513
1966,Pagrus pagrus,Medium benthopelagics (30 - 89 cm),1.029035799
1966,Balistes capriscus,Medium benthopelagics (30 - 89 cm),3.542443722
1966,Chamelea gallina,Other demersal invertebrates,561.019584
1966,Callista chione,Other demersal invertebrates,346.512096
1966,Acanthocardia tuberculata,Other demersal invertebrates,462.016128
1967,Miscellaneous aquatic invertebrates,Other demersal invertebrates,62.893386
1967,Elasmobranchii,Large sharks (>=90 cm),251.573544
1967,Bivalvia,Other demersal invertebrates,251.573544
1967,Pteriomorphia,Other demersal invertebrates,229.599468
1967,Scombroidea,Large pelagics (>=90 cm),943.40079
1967,Mugilidae,Medium reef assoc. fish (30 - 89 cm),3.577534091
1967,Soleidae,Small to medium flatfishes (<90 cm),62.893386
1967,Palinuridae,"Lobsters, crabs",943.40079
1967,Epinephelus,Medium reef assoc. fish (30 - 89 cm),503.147088
1967,Epinephelus,Medium reef assoc. fish (30 - 89 cm),0.286202727
1967,Pagellus,Medium benthopelagics (30 - 89 cm),62.893386
1967,Torpedo,Small to medium rays (<90 cm),0.715506818
1967,Loligo,Cephalopods,62.893386
1967,Sepia,Cephalopods,314.46693
1967,Donax,Other demersal invertebrates,32.799924
1967,Dicentrarchus labrax,Large demersals (>=90 cm),62.893386
1967,Dicentrarchus labrax,Large demersals (>=90 cm),68.86037618
1967,Conger conger,Large demersals (>=90 cm),628.93386
1967,Conger conger,Large demersals (>=90 cm),0.488789364
1967,Pomatomus saltatrix,Large pelagics (>=90 cm),14.08117418
1967,Dicentrarchus punctatus,Medium pelagics (30 - 89 cm),23.75482636
1967,Argyrosomus regius,Large benthopelagics (>=90 cm),62.893386
1967,Argyrosomus regius,Large benthopelagics (>=90 cm),117.0731897
1967,Lichia amia,Large pelagics (>=90 cm),0.086422
1967,Seriola dumerili,Large reef assoc. fish (>=90 cm),2.203761
1967,Sparus aurata,Medium demersals (30 - 89 cm),56.84757789
1967,Mullus surmuletus,Medium demersals (30 - 89 cm),880.507404
1967,Sciaena umbra,Medium demersals (30 - 89 cm),0.129633
1967,Muraena helena,Large reef assoc. fish (>=90 cm),0.660230409
1967,Chelon auratus,Medium pelagics (30 - 89 cm),0.7870575
1967,Diplodus puntazzo,Medium benthopelagics (30 - 89 cm),0.643956136
1967,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),62.893386
1967,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),364.077367
1967,Pagrus pagrus,Medium benthopelagics (30 - 89 cm),1.093350536
1967,Balistes capriscus,Medium benthopelagics (30 - 89 cm),3.763846455
1967,Chamelea gallina,Other demersal invertebrates,557.598708
1967,Callista chione,Other demersal invertebrates,344.399202
1967,Acanthocardia tuberculata,Other demersal invertebrates,459.198936
1968,Miscellaneous aquatic invertebrates,Other demersal invertebrates,62.437644
1968,Elasmobranchii,Large sharks (>=90 cm),249.750576
1968,Bivalvia,Other demersal invertebrates,249.750576
1968,Pteriomorphia,Other demersal invertebrates,228.190872
1968,Scombroidea,Large pelagics (>=90 cm),936.56466
1968,Mugilidae,Medium reef assoc. fish (30 - 89 cm),3.787977273
1968,Soleidae,Small to medium flatfishes (<90 cm),62.437644
1968,Palinuridae,"Lobsters, crabs",936.56466
1968,Epinephelus,Medium reef assoc. fish (30 - 89 cm),499.501152
1968,Epinephelus,Medium reef assoc. fish (30 - 89 cm),0.303038182
1968,Pagellus,Medium benthopelagics (30 - 89 cm),62.437644
1968,Torpedo,Small to medium rays (<90 cm),0.757595455
1968,Loligo,Cephalopods,62.437644
1968,Sepia,Cephalopods,312.18822
1968,Donax,Other demersal invertebrates,32.598696
1968,Dicentrarchus labrax,Large demersals (>=90 cm),62.437644
1968,Dicentrarchus labrax,Large demersals (>=90 cm),72.91098655
1968,Conger conger,Large demersals (>=90 cm),624.37644
1968,Conger conger,Large demersals (>=90 cm),0.517541679
1968,Pomatomus saltatrix,Large pelagics (>=90 cm),14.90947855
1968,Dicentrarchus punctatus,Medium pelagics (30 - 89 cm),25.15216909
1968,Argyrosomus regius,Large benthopelagics (>=90 cm),62.437644
1968,Argyrosomus regius,Large benthopelagics (>=90 cm),123.9598479
1968,Lichia amia,Large pelagics (>=90 cm),0.091505647
1968,Seriola dumerili,Large reef assoc. fish (>=90 cm),2.333394
1968,Sparus aurata,Medium demersals (30 - 89 cm),60.19155306
1968,Mullus surmuletus,Medium demersals (30 - 89 cm),874.127016
1968,Sciaena umbra,Medium demersals (30 - 89 cm),0.137258471
1968,Muraena helena,Large reef assoc. fish (>=90 cm),0.699067492
1968,Chelon auratus,Medium pelagics (30 - 89 cm),0.833355
1968,Diplodus puntazzo,Medium benthopelagics (30 - 89 cm),0.681835909
1968,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),62.437644
1968,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),385.4936827
1968,Pagrus pagrus,Medium benthopelagics (30 - 89 cm),1.157665274
1968,Balistes capriscus,Medium benthopelagics (30 - 89 cm),3.985249187
1968,Chamelea gallina,Other demersal invertebrates,554.177832
1968,Callista chione,Other demersal invertebrates,342.286308
1968,Acanthocardia tuberculata,Other demersal invertebrates,456.381744
1969,Miscellaneous aquatic invertebrates,Other demersal invertebrates,61.981902
1969,Elasmobranchii,Large sharks (>=90 cm),247.927608
1969,Bivalvia,Other demersal invertebrates,247.927608
1969,Pteriomorphia,Other demersal invertebrates,226.782276
1969,Scombroidea,Large pelagics (>=90 cm),929.72853
1969,Mugilidae,Medium reef assoc. fish (30 - 89 cm),3.998420455
1969,Soleidae,Small to medium flatfishes (<90 cm),61.981902
1969,Palinuridae,"Lobsters, crabs",929.72853
1969,Epinephelus,Medium reef assoc. fish (30 - 89 cm),495.855216
1969,Epinephelus,Medium reef assoc. fish (30 - 89 cm),0.319873636
1969,Pagellus,Medium benthopelagics (30 - 89 cm),61.981902
1969,Torpedo,Small to medium rays (<90 cm),0.799684091
1969,Loligo,Cephalopods,61.981902
1969,Sepia,Cephalopods,309.90951
1969,Donax,Other demersal invertebrates,32.397468
1969,Dicentrarchus labrax,Large demersals (>=90 cm),61.981902
1969,Dicentrarchus labrax,Large demersals (>=90 cm),76.96159691
1969,Conger conger,Large demersals (>=90 cm),619.81902
1969,Conger conger,Large demersals (>=90 cm),0.546293995
1969,Pomatomus saltatrix,Large pelagics (>=90 cm),15.73778291
1969,Dicentrarchus punctatus,Medium pelagics (30 - 89 cm),26.54951182
1969,Argyrosomus regius,Large benthopelagics (>=90 cm),61.981902
1969,Argyrosomus regius,Large benthopelagics (>=90 cm),130.8465062
1969,Lichia amia,Large pelagics (>=90 cm),0.096589294
1969,Seriola dumerili,Large reef assoc. fish (>=90 cm),2.463027
1969,Sparus aurata,Medium demersals (30 - 89 cm),63.53552823
1969,Mullus surmuletus,Medium demersals (30 - 89 cm),867.746628
1969,Sciaena umbra,Medium demersals (30 - 89 cm),0.144883941
1969,Muraena helena,Large reef assoc. fish (>=90 cm),0.737904575
1969,Chelon auratus,Medium pelagics (30 - 89 cm),0.8796525
1969,Diplodus puntazzo,Medium benthopelagics (30 - 89 cm),0.719715682
1969,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),61.981902
1969,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),406.9099984
1969,Pagrus pagrus,Medium benthopelagics (30 - 89 cm),1.221980011
1969,Balistes capriscus,Medium benthopelagics (30 - 89 cm),4.20665192
1969,Chamelea gallina,Other demersal invertebrates,550.756956
1969,Callista chione,Other demersal invertebrates,340.173414
1969,Acanthocardia tuberculata,Other demersal invertebrates,453.564552
1970,Miscellaneous aquatic invertebrates,Other demersal invertebrates,61.52616
1970,Elasmobranchii,Large sharks (>=90 cm),246.10464
1970,Bivalvia,Other demersal invertebrates,246.10464
1970,Pteriomorphia,Other demersal invertebrates,225.37368
1970,Scombroidea,Large pelagics (>=90 cm),922.8924
1970,Mugilidae,Medium reef assoc. fish (30 - 89 cm),4.208863636
1970,Soleidae,Small to medium flatfishes (<90 cm),61.52616
1970,Palinuridae,"Lobsters, crabs",922.8924
1970,Epinephelus,Medium reef assoc. fish (30 - 89 cm),492.20928
1970,Epinephelus,Medium reef assoc. fish (30 - 89 cm),0.336709091
1970,Pagellus,Medium benthopelagics (30 - 89 cm),61.52616
1970,Torpedo,Small to medium rays (<90 cm),0.841772727
1970,Loligo,Cephalopods,61.52616
1970,Sepia,Cephalopods,307.6308
1970,Donax,Other demersal invertebrates,32.19624
1970,Dicentrarchus labrax,Large demersals (>=90 cm),61.52616
1970,Dicentrarchus labrax,Large demersals (>=90 cm),81.01220727
1970,Conger conger,Large demersals (>=90 cm),615.2616
1970,Conger conger,Large demersals (>=90 cm),0.57504631
1970,Pomatomus saltatrix,Large pelagics (>=90 cm),16.56608727
1970,Dicentrarchus punctatus,Medium pelagics (30 - 89 cm),27.94685455
1970,Argyrosomus regius,Large benthopelagics (>=90 cm),61.52616
1970,Argyrosomus regius,Large benthopelagics (>=90 cm),137.7331644
1970,Lichia amia,Large pelagics (>=90 cm),0.101672941
1970,Seriola dumerili,Large reef assoc. fish (>=90 cm),2.59266
1970,Sparus aurata,Medium demersals (30 - 89 cm),66.8795034
1970,Mullus surmuletus,Medium demersals (30 - 89 cm),861.36624
1970,Sciaena umbra,Medium demersals (30 - 89 cm),0.152509412
1970,Muraena helena,Large reef assoc. fish (>=90 cm),0.776741658
1970,Chelon auratus,Medium pelagics (30 - 89 cm),0.92595
1970,Diplodus puntazzo,Medium benthopelagics (30 - 89 cm),0.757595455
1970,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),61.52616
1970,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),428.3263141
1970,Pagrus pagrus,Medium benthopelagics (30 - 89 cm),1.286294749
1970,Balistes capriscus,Medium benthopelagics (30 - 89 cm),4.428054652
1970,Chamelea gallina,Other demersal invertebrates,547.33608
1970,Callista chione,Other demersal invertebrates,338.06052
1970,Acanthocardia tuberculata,Other demersal invertebrates,450.74736
1971,Miscellaneous aquatic invertebrates,Other demersal invertebrates,61.070418
1971,Elasmobranchii,Large sharks (>=90 cm),244.281672
1971,Bivalvia,Other demersal invertebrates,244.281672
1971,Pteriomorphia,Other demersal invertebrates,223.965084
1971,Scombroidea,Large pelagics (>=90 cm),916.05627
1971,Mugilidae,Medium reef assoc. fish (30 - 89 cm),4.419306818
1971,Soleidae,Small to medium flatfishes (<90 cm),61.070418
1971,Palinuridae,"Lobsters, crabs",916.05627
1971,Epinephelus,Medium reef assoc. fish (30 - 89 cm),488.563344
1971,Epinephelus,Medium reef assoc. fish (30 - 89 cm),0.353544546
1971,Pagellus,Medium benthopelagics (30 - 89 cm),61.070418
1971,Torpedo,Small to medium rays (<90 cm),0.883861364
1971,Loligo,Cephalopods,61.070418
1971,Sepia,Cephalopods,305.35209
1971,Donax,Other demersal invertebrates,31.995012
1971,Dicentrarchus labrax,Large demersals (>=90 cm),61.070418
1971,Dicentrarchus labrax,Large demersals (>=90 cm),85.06281764
1971,Conger conger,Large demersals (>=90 cm),610.70418
1971,Conger conger,Large demersals (>=90 cm),0.603798626
1971,Pomatomus saltatrix,Large pelagics (>=90 cm),17.39439164
1971,Dicentrarchus punctatus,Medium pelagics (30 - 89 cm),29.34419727
1971,Argyrosomus regius,Large benthopelagics (>=90 cm),61.070418
1971,Argyrosomus regius,Large benthopelagics (>=90 cm),144.6198226
1971,Lichia amia,Large pelagics (>=90 cm),0.106756588
1971,Seriola dumerili,Large reef assoc. fish (>=90 cm),2.722293
1971,Sparus aurata,Medium demersals (30 - 89 cm),70.22347857
1971,Mullus surmuletus,Medium demersals (30 - 89 cm),854.985852
1971,Sciaena umbra,Medium demersals (30 - 89 cm),0.160134882
1971,Muraena helena,Large reef assoc. fish (>=90 cm),0.815578741
1971,Chelon auratus,Medium pelagics (30 - 89 cm),0.9722475
1971,Diplodus puntazzo,Medium benthopelagics (30 - 89 cm),0.795475227
1971,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),61.070418
1971,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),449.7426298
1971,Pagrus pagrus,Medium benthopelagics (30 - 89 cm),1.350609486
1971,Balistes capriscus,Medium benthopelagics (30 - 89 cm),4.649457385
1971,Chamelea gallina,Other demersal invertebrates,543.915204
1971,Callista chione,Other demersal invertebrates,335.947626
1971,Acanthocardia tuberculata,Other demersal invertebrates,447.930168
1972,Miscellaneous aquatic invertebrates,Other demersal invertebrates,60.614676
1972,Elasmobranchii,Large sharks (>=90 cm),242.458704
1972,Bivalvia,Other demersal invertebrates,242.458704
1972,Pteriomorphia,Other demersal invertebrates,222.556488
1972,Scombroidea,Large pelagics (>=90 cm),909.22014
1972,Mugilidae,Medium reef assoc. fish (30 - 89 cm),4.62975
1972,Soleidae,Small to medium flatfishes (<90 cm),60.614676
1972,Palinuridae,"Lobsters, crabs",909.22014
1972,Epinephelus,Medium reef assoc. fish (30 - 89 cm),484.917408
1972,Epinephelus,Medium reef assoc. fish (30 - 89 cm),0.37038
1972,Pagellus,Medium benthopelagics (30 - 89 cm),60.614676
1972,Torpedo,Small to medium rays (<90 cm),0.92595
1972,Loligo,Cephalopods,60.614676
1972,Sepia,Cephalopods,303.07338
1972,Donax,Other demersal invertebrates,31.793784
1972,Dicentrarchus labrax,Large demersals (>=90 cm),60.614676
1972,Dicentrarchus labrax,Large demersals (>=90 cm),89.113428
1972,Conger conger,Large demersals (>=90 cm),606.14676
1972,Conger conger,Large demersals (>=90 cm),0.632550941
1972,Pomatomus saltatrix,Large pelagics (>=90 cm),18.222696
1972,Dicentrarchus punctatus,Medium pelagics (30 - 89 cm),30.74154
1972,Argyrosomus regius,Large benthopelagics (>=90 cm),60.614676
1972,Argyrosomus regius,Large benthopelagics (>=90 cm),151.5064808
1972,Lichia amia,Large pelagics (>=90 cm),0.111840235
1972,Seriola dumerili,Large reef assoc. fish (>=90 cm),2.851926
1972,Sparus aurata,Medium demersals (30 - 89 cm),73.56745374
1972,Mullus surmuletus,Medium demersals (30 - 89 cm),848.605464
1972,Sciaena umbra,Medium demersals (30 - 89 cm),0.167760353
1972,Muraena helena,Large reef assoc. fish (>=90 cm),0.854415824
1972,Chelon auratus,Medium pelagics (30 - 89 cm),1.018545
1972,Diplodus puntazzo,Medium benthopelagics (30 - 89 cm),0.833355
1972,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),60.614676
1972,Diplodus vulgaris,Medium benthopelagics (30 - 89 cm),471.1589455
1972,Pagrus pagrus,Medium benthopelagics (30 - 89 cm),1.414924224
1972,Balistes capriscus,Medium benthopelagics (30 - 89 cm),4.870860118
1972,Chamelea gallina,Other demersal invertebrates,540.494328
